datasplit,comment,video_id,video_name,playlist_name,annotator_H1_general,annotator_H1_setup,annotator_H1_pedagogy,annotator_H1_confusion,annotator_H1_gratitude,annotator_H1_personal_experience,annotator_H1_clarification,annotator_H1_bookmark,annotator_H1_non_english,annotator_H1_na,annotator_H2_general,annotator_H2_setup,annotator_H2_pedagogy,annotator_H2_confusion,annotator_H2_gratitude,annotator_H2_personal_experience,annotator_H2_clarification,annotator_H2_bookmark,annotator_H2_non_english,annotator_H2_na,comment_id,annotator_openaichat_v1_gratitude,annotator_openaichat_v0_setup,annotator_openaichat_v8_confusion,annotator_openaichat_v47_pedagogy,annotator_openaichat_v0_non_english,annotator_openaichat_v8_bookmark,annotator_openaichat_v1_clarification,annotator_openaichat_v39_general,annotator_openaichat_v45_personal_experience,annotator_openaichat_v3_na,annotator_openaichat_v46_personal_experience,annotator_openaichat_v47_personal_experience,annotator_openaichat_v48_personal_experience,annotator_openaichat_v49_personal_experience,annotator_openaichat_v50_personal_experience,annotator_openaichat_v40_general,annotator_openaichat_v48_pedagogy,annotator_openaichat_v49_pedagogy,annotator_openaichat_v50_pedagogy,annotator_openaichat_v51_pedagogy,annotator_openaichat_v52_pedagogy,annotator_openaichat_v53_pedagogy,annotator_openaichat_v54_pedagogy,annotator_openaichat_v55_pedagogy,annotator_openaichat_v56_pedagogy,annotator_openaichat_v57_pedagogy,annotator_openaichat_v58_pedagogy,annotator_openaichat_v59_pedagogy,annotator_openaichat_v60_pedagogy,annotator_openaichat_v61_pedagogy,annotator_openaichat_v62_pedagogy,annotator_openaichat_v63_pedagogy,annotator_openaichat_v64_pedagogy,annotator_openaichat_v65_pedagogy,annotator_openaichat_v66_pedagogy,annotator_openaichat_v67_pedagogy,annotator_openaichat_v68_pedagogy,annotator_openaichat_v69_pedagogy,annotator_openaichat_v70_pedagogy,annotator_openaichat_v71_pedagogy,annotator_openaichat_v72_pedagogy,annotator_openaichat_v73_pedagogy,68,annotator_openaichat_v51_personal_experience,annotator_openaichat_v74_pedagogy,annotator_openaichat_v52_personal_experience,annotator_openaichat_v73b_pedagogy,annotator_openaichat_v73c_pedagogy,annotator_openaichat_v73d_pedagogy,annotator_openaichat_v74_na,annotator_openaichat_v74_clarification,annotator_openaichat_v74_non_english,annotator_openaichat_v74_gratitude,annotator_openaichat_v74_general,annotator_openaichat_v74_confusion,annotator_openaichat_v74_setup,annotator_openaichat_v75_pedagogy,annotator_openaichat_v75_clarification,annotator_openaichat_v75_personal_experience,annotator_openaichat_v75_confusion,annotator_openaichat_v75_non_english,annotator_openaichat_v75_na,annotator_openaichat_v75_setup,annotator_openaichat_v75_general,annotator_openaichat_v75_gratitude
train,"b turns out to be, right.  This guy is brilliant.",8o5Cmfpeo6g,6. Column Space and Nullspace,"MIT 18.06 Linear Algebra, Spring 2005",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
train,lol at algebraic questions,7K1sB05pE0A,"Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,"Thank you so much for refreshing my brain. I found you when I'm retired. Do we know-how this knowledge came from? I just start my channel not long ago, please check it out, I'll appreciate it, thanks.",J7DzL2_Na80,1. The Geometry of Linear Equations,"MIT 18.06 Linear Algebra, Spring 2005",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
train,"I wonder if these videos are fair. I go a cheap college that charges me almost nothing. My multivariable teacher isn't very good. So I come here to learn for free. However, those MIT students pay a lot of money for the same education. Is that fair?",60e4hdCi1D4,"Lec 17: Double integrals in polar coords; applications | MIT 18.02 Multivariable Calculus, Fall 2007","MIT 18.02 Multivariable Calculus, Fall 2007",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,"From this lecture, I really understand Positive Definite Matrices and  Minima thanks  to Dr. Gilbert Strang. The examples really help me to fully comprehend this important subject.",vF7eyJ2g3kU,27. Positive Definite Matrices and Minima,"MIT 18.06 Linear Algebra, Spring 2005",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
train,I love this guy's accent.,PxCxlsl_YwY,"Lec 1: Dot product | MIT 18.02 Multivariable Calculus, Fall 2007","MIT 18.02 Multivariable Calculus, Fall 2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,I like this guy.,9v25gg2qJYE,"Lec 6 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,Oh.. my god.. the board and chalk are phenomenal..!,YP_B0AapU0c,"Lec 16: Double integrals | MIT 18.02 Multivariable Calculus, Fall 2007","MIT 18.02 Multivariable Calculus, Fall 2007",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
train,and because they're rich,YBajUR3EFSM,"Lec 4: Square systems; equations of planes | MIT 18.02 Multivariable Calculus, Fall 2007","MIT 18.02 Multivariable Calculus, Fall 2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,"I am having a hard time making sense of the notation at 11:22.  I believe the notation should be the conditional probability P(k|t) rather than P(k,t). I interpreted the latter to be the joint probability and if it is the case, the summation over all k of P(k,t) given a fixed t could not be equal to 1. Anyone, please help knock some sense to my head!",jsqSScywvMc,14. Poisson Process I,6.041 Probabilistic Systems Analysis and Applied Probability,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,1.0,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,"@zionen01 exactly right m8, im the same",Ts3o2I8_Mxc,30. Linear Transformations and Their Matrices,"MIT 18.06 Linear Algebra, Spring 2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
train,"https://www.youtube.com/watch?v=dD60vgirt8g
How to Create a New Admin !User Account in Windows-10",ImHAGH_OEow,Lecture 20: Taylor's Theorem and the Definition of Riemann Sums,"MIT 18.100A Real Analysis, Fall 2020",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
train,"@jshowa6 Maybe by your 'logic'...  on which you're comparing A student, with THE CONTENT OF A lecture?... you're comparing non-comparable things... an acceptable refutal would've been to compare lecture contents. You're judging ONE item of student... here is ONE item of american higher education... don't know were your student is from, the quality of his/her university... but this lecture is supposed to be from the TOP OF USA'S TECHNOLOGICAL UNIVERSITIES. That makes you wonder......",7K1sB05pE0A,"Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,"22:29 it could be x2 = f(x^0)
isn´t it?",8o5Cmfpeo6g,6. Column Space and Nullspace,"MIT 18.06 Linear Algebra, Spring 2005",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,When do we get to integration?,YN7k_bXXggY,"Lec 12 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,"Thanks for pointing this out.

Also, when vectors (1, 1, 2), (2, 2, 5) and (3, 3, 8) are written as column vectors and placed in a 3x3 matrix A, A’s first two rows equal (1, 2, 3).

Hence the rank of A is 2 and its nullity is 3 – 2 = 1 > 0.

Thus A’s columns are linearly dependent.
",yjBerM5jWsc,"9. Independence, Basis, and Dimension","MIT 18.06 Linear Algebra, Spring 2005",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
train,MIT is a Scam,7K1sB05pE0A,"Lec 1 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,"Just finished single variable course 18/05/19 thanks a lot MIT, someday I'm going to donate money for this incredible resource thay you give us.. carry on with this quality at education!",--lPz7VFnKI,"Lec 39 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,,,,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,Such cool stuff.,PxCxlsl_YwY,"Lec 1: Dot product | MIT 18.02 Multivariable Calculus, Fall 2007","MIT 18.02 Multivariable Calculus, Fall 2007",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,Brilliant./ Pura arivu external knowledge.Intelligence /Aha arivu ie internal knowledge.,57jzPlxf4fk,"Lec 5: Parametric equations for lines and curves | MIT 18.02 Multivariable Calculus, Fall 2007","MIT 18.02 Multivariable Calculus, Fall 2007",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,,,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
train,Satellite preferably above the earth.,ryLdyDrBfvI,"Lec 2 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,"Formulas? Formulae, professor.",kCPVBl953eY,"Lec 3 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,Absolutely well done and definitely keep it up!!! 👍👍👍👍👍👍,AeRwohPuUHQ,22. Gradient Descent: Downhill to a Minimum,"MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,he is a fucking gift of god thx gilbert,23LLB9mNJvc,19. Determinant Formulas and Cofactors,"MIT 18.06 Linear Algebra, Spring 2005",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
train,sounds drunk on 0.5 speed,Xa2jPbURTjQ,3. Orthonormal Columns in Q Give Q'Q = I,"MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,"at 36:20 i was yelling ""MOVE THE FUCKING CAMERA""",23xbkrpQuAo,"Lec 14: Non-independent variables | MIT 18.02 Multivariable Calculus, Fall 2007","MIT 18.02 Multivariable Calculus, Fall 2007",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
train,How did we arrive at Xpivot=-Fxfree,VqP2tREMvt0,"7. Solving Ax = 0: Pivot Variables, Special Solutions","MIT 18.06 Linear Algebra, Spring 2005",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,very nice  ....Thanks,FX4C-JpTFgY,3. Multiplication and Inverse Matrices,"MIT 18.06 Linear Algebra, Spring 2005",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
train,I don't even understand English so what am I doing here lol,PxCxlsl_YwY,"Lec 1: Dot product | MIT 18.02 Multivariable Calculus, Fall 2007","MIT 18.02 Multivariable Calculus, Fall 2007",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
train,"god bless gilbert strang
and also thanks to MIT for putting them on  the web
what on earth  did we do before the internet  ?",JibVXBElKL0,"5. Transposes, Permutations, Spaces R^n","MIT 18.06 Linear Algebra, Spring 2005",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
train,Professor Strang - thank you for the amazing lectures and all the insights that you share with us!,p-bXJIa7QVI,"Lecture 30: Completing a Rank-One Matrix, Circulants!","MIT 18.065 Matrix Methods in Data Analysis, Signal Processing, and Machine Learning, Spring 2018",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
train,"5/32 is the probability of x-1/2
(5/24)/(4/3) are the areas

Probability is so more interesting that the integration formulas (what I'm doing at school)",R9a_NHXrBcg,"Lec 23 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,,,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
train,25:10 it is NOT a toin coss,VPZD_aij8H0,1. Introduction to Statistics,"MIT 18.650 Statistics for Applications, Fall 2016",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
train,@Stephane4JC What goes to @Arstim goes to @poyanator and everyone who's watching this lecture.There's plenty of tougher courses on the nternet if this doesnt suit.,5q_3FDOkVRQ,"Lec 5 | MIT 18.01 Single Variable Calculus, Fall 2007","MIT 18.01 Single Variable Calculus, Fall 2006",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
